code,term
1.441930607e-315,Intentional methandriol poisoning
1.44194542e-315,Intentional liothyronine poisoning
1.441960256e-315,Intentional thyroxin poisoning
1.44197507e-315,Intentional levothyroxine sodium poisoning
1.441989875e-315,Intentional thyroglobulin poisoning
1.44200965e-315,Intentional corticotrophin poisoning
1.442024504e-315,Intentional gonadotrophin poisoning
1.44203929e-315,Intentional oxytocin poisoning
1.442054104e-315,Intentional somatotrophin poisoning
1.442073896e-315,Intentional thyrotrophic hormone poisoning
1.442088693e-315,Intentional vasopressin poisoning
1.44210353e-315,Intentional parathyroid hormone poisoning
1.44211834e-315,Intentional macromolecular blood substitute poisoning
1.442133164e-315,Intentional blood plasma poisoning
1.442148e-315,Intentional human fibrinogen poisoning
1.442162813e-315,Intentional warfarin sodium poisoning
1.442177645e-315,Intentional coumarin poisoning
1.442192477e-315,Intentional heparin poisoning
1.442207284e-315,Intentional phenindione poisoning
1.442222116e-315,Intentional aminocaproic acid poisoning
1.44224187e-315,Intentional ferrous sulfate poisoning
1.442256705e-315,Intentional ferric salt poisoning
1.442276463e-315,Intentional iodide poisoning
1.442291295e-315,Intentional vitamin A poisoning
1.442306077e-315,Intentional vitamin D poisoning
1.442320934e-315,Intentional vitamin K poisoning
1.44234066e-315,Intentional folic acid poisoning
1.442355523e-315,Intentional nicotinic acid derivative poisoning
1.44237031e-315,Intentional electrolyte agent poisoning
1.44238516e-315,Intentional clofibrate poisoning
1.442404915e-315,Intentional disopyramide poisoning
1.442419727e-315,Intentional quinidine poisoning
1.442434564e-315,Intentional procainamide poisoning
1.44245434e-315,Intentional amiodarone poisoning
1.44247903e-315,Intentional bendrofluazide poisoning
1.442493837e-315,Intentional chlorothiazide poisoning
1.44250867e-315,Intentional saluretic poisoning
1.442528446e-315,Intentional furosemide poisoning
1.44254819e-315,Intentional potassium sparing diuretic poisoning
1.442567957e-315,Intentional osmotic diuretic poisoning
1.442582754e-315,Intentional acetazolamide poisoning
1.442602527e-315,Intentional guanethidine poisoning
1.442617383e-315,Intentional poisoning caused by angiotensin-converting enzyme inhibitor
1.442637116e-315,Intentional digoxin poisoning
1.442656874e-315,Intentional phosphodiesterase inhibitor poisoning
1.44267667e-315,Intentional ergot alkaloid poisoning
1.44269639e-315,Intentional diazoxide poisoning
1.44271618e-315,Intentional hydralazine poisoning
1.44273102e-315,Intentional dipyridamole poisoning
1.442745825e-315,Intentional nitrate poisoning
1.44277053e-315,Intentional nitrite poisoning
1.44279027e-315,Intentional streptodornase poisoning
1.44280513e-315,Intentional streptokinase poisoning
1.442819915e-315,Intentional urokinase poisoning
1.442834728e-315,Intentional penicillinase poisoning
1.44284959e-315,Intentional spermicide poisoning
1.45813102e-315,Intentional paracetamol and dextropropoxyphene overdose
1.45819525e-315,Intentional pentazocine overdose
1.458214996e-315,Intentional phenazocine overdose
1.45823973e-315,Intentional dextromoramide overdose
1.45825947e-315,Intentional dextropropoxyphene overdose
1.458279264e-315,Intentional dipipanone overdose
1.458323715e-315,Intentional buprenorphine overdose
1.458343473e-315,Intentional overdose by codeine
1.458392884e-315,Intentional nalbuphine overdose
1.45841266e-315,Intentional morphine overdose
1.458437345e-315,Intentional alfentanil overdose
1.45845709e-315,Intentional fentanyl overdose
1.45847688e-315,Intentional pethidine overdose
1.458496643e-315,Intentional phenoperidine overdose
1.45851641e-315,Intentional meptazinol overdose
1.458536144e-315,Intentional levorphanol overdose
1.45858063e-315,Intentional acemetacin overdose
1.45860037e-315,Intentional azapropazone overdose
1.458620145e-315,Intentional diclofenac overdose
1.45863991e-315,Intentional etodolac overdose
1.45865969e-315,Intentional felbinac overdose
1.458679433e-315,Intentional fenbufen overdose
1.458699215e-315,Intentional fenoprofen overdose
1.45871897e-315,Intentional flurbiprofen overdose
1.45873873e-315,Intentional ibuprofen overdose
1.45875851e-315,Intentional indomethacin overdose
1.45877826e-315,Intentional ketoprofen overdose
1.45880294e-315,Intentional ketorolac overdose
1.45882273e-315,Intentional mefenamic acid overdose
1.458842484e-315,Intentional nabumetone overdose
1.45886225e-315,Intentional naproxen overdose
1.458882014e-315,Intentional nefopam overdose
1.458901757e-315,Intentional oxyphenbutazone overdose
1.45892155e-315,Intentional phenylbutazone overdose
1.45894128e-315,Intentional piroxicam overdose
1.45896104e-315,Intentional sulindac overdose
1.45898082e-315,Intentional tenoxicam overdose
1.459000565e-315,Intentional tiaprofenic acid overdose
1.45902036e-315,Intentional tolmetin overdose
1.459059843e-315,Intentional radiopharmaceutical overdose
1.459084547e-315,Intentional X-ray diagnostic contrast media overdose
1.45912409e-315,Intentional magnetic resonance imaging contrast media overdose
1.45915374e-315,Intentional bismuth compound overdose
1.459173483e-315,Intentional sucralfate overdose
1.459193266e-315,Intentional liquorice overdose
1.459213043e-315,Intentional misoprostol overdose
1.45923772e-315,Intentional cimetidine overdose
1.45925748e-315,Intentional famotidine overdose
1.45928218e-315,Intentional nizatidine overdose
1.45930691e-315,Intentional ranitidine overdose
1.45931678e-315,Intentional overdose of H2 antagonist
1.45934147e-315,Intentional omeprazole overdose
1.459361243e-315,Intentional lansoprazole overdose
1.459380996e-315,Intentional carbenoxolone overdose
1.45940077e-315,Intentional pirenzepine overdose
1.45942052e-315,Intentional 5-aminosalicylic acid overdose
1.45944525e-315,Intentional aluminum hydroxide overdose
1.45946498e-315,Intentional magnesium trisilicate overdose
1.459484764e-315,Intentional loperamide overdose
1.45950453e-315,Intentional kaolin overdose
1.45952924e-315,Intentional cisapride overdose
1.459553914e-315,Intentional nabilone overdose
1.45957371e-315,Intentional domperidone overdose
1.459593454e-315,Intentional metoclopramide overdose
1.45961322e-315,Intentional 5-hydroxytryptamine-3-receptor antagonist overdose
1.459637945e-315,Intentional bisacodyl overdose
1.459657697e-315,Intentional danthron overdose
1.45967745e-315,Intentional sodium picosulfate overdose
1.45969723e-315,Intentional lactulose overdose
1.459716956e-315,Intentional magnesium sulfate overdose
1.45973674e-315,Intentional bulk-forming laxative overdose
1.459756515e-315,Intentional anthraquinone laxative overdose
1.45977625e-315,Intentional cascara overdose
1.45979602e-315,Intentional senna overdose
1.459820734e-315,Intentional docusate overdose
1.459845413e-315,Intentional castor oil overdose
1.4598652e-315,Intentional phenolphthalein overdose
1.45988988e-315,Intentional dioctyl sulfosuccinate overdose
1.45990967e-315,Intentional antispasmodic overdose
1.459929404e-315,Intentional bile agent overdose
1.459959053e-315,Intentional nitrous oxide overdose
1.45998869e-315,Intentional etomidate overdose
1.4600134e-315,Intentional ketamine overdose
1.46003318e-315,Intentional propofol overdose
1.46005296e-315,Intentional thiopental sodium overdose
1.4600727e-315,Intentional methohexitone overdose
1.460097406e-315,Intentional enflurane overdose
1.460117164e-315,Intentional ether overdose
1.460136946e-315,Intentional halothane overdose
1.46015668e-315,Intentional isoflurane overdose
1.460176447e-315,Intentional trichloroethylene overdose
1.460196204e-315,Intentional desflurane overdose
1.46022093e-315,Intentional bupivacaine overdose
1.460240685e-315,Intentional cinchocaine overdose
1.46026046e-315,Intentional prilocaine overdose
1.460280205e-315,Intentional lignocaine overdose
1.460299953e-315,Intentional local cocaine overdose
1.460324686e-315,Intentional benzocaine overdose
1.460344454e-315,Intentional oxybuprocaine overdose
1.460364216e-315,Intentional procaine overdose
1.46038396e-315,Intentional proxymetacaine overdose
1.460403727e-315,Intentional overdose by therapeutic gas
1.460433375e-315,Intentional immunostimulant overdose
1.460463005e-315,Intentional mitobronitol overdose
1.460482787e-315,Intentional busulfan overdose
1.46050252e-315,Intentional treosulfan overdose
1.460522317e-315,Intentional thiotepa overdose
1.460547e-315,Intentional chlorambucil overdose
1.46056679e-315,Intentional cyclophosphamide overdose
1.46058654e-315,Intentional ethoglucid overdose
1.460606294e-315,Intentional ifosfamide overdose
1.460626036e-315,Intentional melphalan overdose
1.46064581e-315,Intentional estramustine overdose
1.460665557e-315,Intentional mustine overdose
1.46069029e-315,Intentional carmustine overdose
1.46071006e-315,Intentional lomustine overdose
1.46073474e-315,Intentional dacarbazine overdose
1.460759434e-315,Intentional dactinomycin overdose
1.460779216e-315,Intentional bleomycin overdose
1.460798974e-315,Intentional mitomycin overdose
1.46082369e-315,Intentional plicamycin overdose
1.460843445e-315,Intentional aclarubicin overdose
1.460863218e-315,Intentional mitozantrone overdose
1.46088297e-315,Intentional doxorubicin overdose
1.460902743e-315,Intentional epirubicin overdose
1.460922486e-315,Intentional idarubicin overdose
1.460947214e-315,Intentional mercuric oxide overdose
1.460966966e-315,Intentional methotrexate overdose
1.460986734e-315,Intentional mercaptopurine overdose
1.461006467e-315,Intentional thioguanine overdose
1.46102625e-315,Intentional pentostatin overdose
1.461050953e-315,Intentional cytarabine overdose
1.46107563e-315,Intentional fluorouracil overdose
1.461095423e-315,Intentional etoposide overdose
1.461115176e-315,Intentional amsacrine overdose
1.461134934e-315,Intentional carboplatin overdose
1.4611547e-315,Intentional cisplatin overdose
1.461174484e-315,Intentional hydroxyurea overdose
1.461194217e-315,Intentional procarbazine overdose
1.46121397e-315,Intentional razoxane overdose
1.46123375e-315,Intentional crisantaspase overdose
1.46125845e-315,Intentional paclitaxel overdose
1.4612782e-315,Intentional fludarabine overdose
1.461298e-315,Intentional aminoglutethimide overdose
1.461327615e-315,Intentional trilostane overdose
1.4613474e-315,Intentional tamoxifen overdose
1.461367145e-315,Intentional formestane overdose
1.461391873e-315,Intentional vinblastine overdose
1.461411606e-315,Intentional vincristine overdose
1.461431363e-315,Intentional vindesine overdose
1.461456096e-315,Intentional cyclosporin overdose
1.46147585e-315,Intentional azathioprine overdose
1.46150056e-315,Intentional central appetite depressant overdose
1.46152524e-315,Intentional levodopa overdose
1.46154501e-315,Intentional amantadine overdose
1.46156479e-315,Intentional lysuride overdose
1.461584543e-315,Intentional bromocriptine overdose
1.461594435e-315,Overdose of antidepressant drug
1.461609267e-315,Intentional lithium overdose
1.461619113e-315,Amitriptyline overdose
1.46162901e-315,Intentional amitriptyline overdose
1.46164879e-315,Intentional amoxapine overdose
1.46166851e-315,Intentional butriptyline overdose
1.4616883e-315,Intentional clomipramine overdose
1.461712986e-315,Intentional desipramine overdose
1.46173276e-315,Intentional dothiepin overdose
1.461752526e-315,Intentional doxepin overdose
1.461772303e-315,Intentional imipramine overdose
1.461792026e-315,Intentional iprindole overdose
1.461811833e-315,Intentional lofepramine overdose
1.46183651e-315,Intentional nortriptyline overdose
1.461856275e-315,Intentional protriptyline overdose
1.46187603e-315,Intentional trimipramine overdose
1.461900726e-315,Intentional phenelzine overdose
1.4619205e-315,Intentional iproniazid overdose
1.461940246e-315,Intentional isocarboxazid overdose
1.461960053e-315,Intentional tranylcypromine overdose
1.461979806e-315,Intentional moclobemide overdose
1.46199954e-315,Intentional tryptophan overdose
1.46201931e-315,Intentional venlafaxine overdose
1.46202919e-315,Selective serotonin re-uptake inhibitor overdose
1.462044e-315,Intentional sertraline overdose
1.462063807e-315,Intentional paroxetine overdose
1.46208354e-315,Intentional nefazodone overdose
1.46210331e-315,Intentional citalopram overdose
1.46212308e-315,Intentional fluoxetine overdose
1.46214284e-315,Intentional fluvoxamine overdose
1.462167516e-315,Intentional maprotiline overdose
1.462187313e-315,Intentional mianserin overdose
1.462207056e-315,Intentional trazodone overdose
1.462226804e-315,Intentional viloxazine overdose
1.46225151e-315,Intentional beclamide overdose
1.46227127e-315,Intentional lamotrigine overdose
1.462291043e-315,Intentional piracetam overdose
1.462310825e-315,Intentional gabapentin overdose
1.46233551e-315,Intentional overdose by sodium valproate
1.462360236e-315,Intentional methylphenobarbitone overdose
1.46237997e-315,Intentional phenobarbitone overdose
1.46239976e-315,Intentional primidone overdose
1.46241953e-315,Intentional overdose by carbamazepine
1.462439287e-315,Intentional vigabatrin overdose
1.462454094e-315,Intentional phenytoin overdose
1.46247384e-315,Intentional ethosuximide overdose
1.462493634e-315,Intentional clonazepam overdose
1.462523273e-315,Intentional zopiclone overdose
1.46254301e-315,Intentional zolpidem overdose
1.462562784e-315,Intentional chlormezanone overdose
1.46258253e-315,Intentional methyprylone overdose
1.46260234e-315,Intentional paraldehyde overdose
1.462627017e-315,Intentional amylobarbitone overdose
1.46264676e-315,Intentional butabarbitone overdose
1.46266654e-315,Intentional cyclobarbitone overdose
1.462686295e-315,Intentional quinalbarbitone overdose
1.462711023e-315,Intentional flunitrazepam overdose
1.462730776e-315,Intentional flurazepam overdose
1.46275052e-315,Intentional loprazolam overdose
1.46277029e-315,Intentional lormetazepam overdose
1.46279006e-315,Intentional nitrazepam overdose
1.462809807e-315,Intentional triazolam overdose
1.46283453e-315,Intentional alprazolam overdose
1.46285427e-315,Intentional bromazepam overdose
1.46288888e-315,Intentional clobazam overdose
1.46290866e-315,Intentional potassium clorazepate overdose
1.4629284e-315,Intentional ketazolam overdose
1.462948145e-315,Intentional medazepam overdose
1.462967917e-315,Intentional oxazepam overdose
1.46298771e-315,Intentional prazepam overdose
1.46300746e-315,Intentional midazolam overdose
1.46304205e-315,Intentional lorazepam overdose
1.46309142e-315,Intentional meprobamate overdose
1.463116167e-315,Intentional chloral hydrate overdose
1.46313592e-315,Intentional dichloralphenazone overdose
1.46315567e-315,Intentional triclofos sodium overdose
1.463175425e-315,Intentional buspirone overdose
1.463195207e-315,Intentional chlormethiazole overdose
1.463219886e-315,Intentional sulpiride overdose
1.463239683e-315,Intentional loxapine overdose
1.463259426e-315,Intentional clozapine overdose
1.463279203e-315,Intentional risperidone overdose
1.463298946e-315,Intentional tetrabenazine overdose
1.463328605e-315,Intentional benperidol overdose
1.46334835e-315,Intentional trifluperidol overdose
1.46336814e-315,Intentional haloperidol overdose
1.463387873e-315,Intentional droperidol overdose
1.463412596e-315,Intentional pimozide overdose
1.46343237e-315,Intentional fluspirilene overdose
1.46345704e-315,Intentional methotrimeprazine overdose
1.463476835e-315,Intentional pericyazine overdose
1.463496553e-315,Intentional fluphenazine decanoate overdose
1.463516345e-315,Intentional fluphenazine enanthate overdose
1.463536093e-315,Intentional thiethylperazine overdose
1.46355585e-315,Intentional chlorpromazine overdose
1.463575643e-315,Intentional pipothiazine overdose
1.463595386e-315,Intentional promazine overdose
1.463615153e-315,Intentional thioridazine overdose
1.463634936e-315,Intentional perphenazine overdose
1.46365468e-315,Intentional prochlorperazine overdose
1.46367445e-315,Intentional trifluoperazine overdose
1.4637189e-315,Intentional flupenthixol decanoate overdose
1.463738685e-315,Intentional zuclopenthixol decanoate overdose
1.463778195e-315,Intentional flupenthixol overdose
1.46379797e-315,Intentional oxypertine overdose
1.463822656e-315,Intentional remoxipride overdose
1.46383252e-315,Intentional overdose of non-barbiturate hypnotic
1.463857245e-315,Intentional selegiline overdose
1.463881964e-315,Intentional amphetamine overdose
1.46393134e-315,Intentional cannabis overdose
1.4639511e-315,Intentional overdose by lysergic acid
1.46397089e-315,Intentional psilocybin overdose
1.463990633e-315,Intentional mescaline overdose
1.46403015e-315,Intentional overdose by cocaine
1.464049906e-315,Intentional overdose by crack cocaine
1.4640697e-315,Intentional caffeine overdose
1.464104254e-315,Intentional atenolol overdose
1.464124026e-315,Intentional propranolol overdose
1.4641339e-315,Intentional overdose of beta-adrenergic blocking drug
1.46415863e-315,Intentional phenoxybenzamine overdose
1.464178403e-315,Intentional nicotine overdose
1.46419817e-315,Intentional overdose by calcium-channel blocker
1.464222854e-315,Intentional pilocarpine overdose
1.46424263e-315,Intentional acetylcholine overdose
1.464262355e-315,Intentional anticholinesterase overdose
1.46429695e-315,Intentional metaraminol overdose
1.464321687e-315,Intentional salbutamol overdose
1.46434144e-315,Intentional overdose of isoprenaline
1.46436615e-315,Intentional clonidine overdose
1.464390826e-315,Intentional hyoscine overdose
1.46441059e-315,Intentional atropine overdose
1.464435317e-315,Intentional acetylcysteine overdose
1.464460015e-315,Intentional nikethamide overdose
1.464484694e-315,Intentional chlorpheniramine overdose
1.464504486e-315,Intentional diphenhydramine overdose
1.46452421e-315,Intentional diphenylpyraline overdose
1.46454399e-315,Intentional thonzylamine overdose
1.46456376e-315,Intentional tripelennamine overdose
1.4645835e-315,Intentional hydroxyzine overdose
1.464608245e-315,Intentional aminophylline overdose
1.464627963e-315,Intentional theophylline overdose
1.464647736e-315,Intentional bronchodilator preparations overdose
1.464677375e-315,Intentional dithranol overdose
1.464702103e-315,Intentional gamolenic acid overdose
1.4647268e-315,Intentional etretinate overdose
1.46474658e-315,Intentional acitretin overdose
1.464766336e-315,Intentional tretinoin overdose
1.46478609e-315,Intentional isotretinoin overdose
1.46481575e-315,Intentional allopurinol overdose
1.46484042e-315,Intentional colchicine overdose
1.46487008e-315,Intentional baclofen overdose
1.46488985e-315,Intentional methocarbamol overdose
1.464909586e-315,Intentional gold salt overdose
1.464934314e-315,Intentional papaverine overdose
1.464959027e-315,Intentional prostaglandin overdose
1.46499358e-315,Intentional naloxone overdose
1.46501337e-315,Intentional protamine sulfate overdose
1.465067706e-315,Intentional flucytosine overdose
1.465087474e-315,Intentional griseofulvin overdose
1.46510723e-315,Intentional amphotericin B overdose
1.465126974e-315,Intentional nystatin overdose
1.465151707e-315,Intentional idoxuridine overdose
1.465176386e-315,Intentional pyrimethamine overdose
1.46519618e-315,Intentional chloroquine overdose
1.465215906e-315,Intentional primaquine overdose
1.465235664e-315,Intentional quinine overdose
1.465255436e-315,Intentional mefloquine overdose
1.46527522e-315,Intentional proguanil overdose
1.4652999e-315,Intentional piperazine overdose
1.465319685e-315,Intentional thiabendazole overdose
1.465354284e-315,Intentional kanamycin overdose
1.465374e-315,Intentional streptomycin overdose
1.465393795e-315,Intentional gentamicin overdose
1.465413557e-315,Intentional tobramycin overdose
1.465433325e-315,Intentional netilmicin overdose
1.465458033e-315,Intentional erythromycin overdose
1.465477786e-315,Intentional azithromycin overdose
1.465497543e-315,Intentional clarithromycin overdose
1.465517286e-315,Intentional sodium fusidate overdose
1.46553706e-315,Intentional spectinomycin overdose
1.46555685e-315,Intentional vancomycin overdose
1.465576604e-315,Intentional trimethoprim overdose
1.465596347e-315,Intentional nitrofuran derivative overdose
1.46561613e-315,Intentional fusidic acid overdose
1.46563588e-315,Intentional 4-quinolones overdose
1.46566056e-315,Intentional ampicillin overdose
1.46568531e-315,Intentional cloxacillin overdose
1.46570504e-315,Intentional carbenicillin overdose
1.46572479e-315,Intentional flucloxacillin overdose
1.465754433e-315,Intentional cefadroxil overdose
1.465774205e-315,Intentional cephalexin overdose
1.465793993e-315,Intentional cephalothin overdose
1.465813736e-315,Intentional cephazolin overdose
1.465838464e-315,Intentional cephradine overdose
1.465858196e-315,Intentional latamoxef overdose
1.46588292e-315,Intentional cefaclor overdose
1.465902677e-315,Intentional cefuroxime overdose
1.465922455e-315,Intentional cephamandole overdose
1.465947143e-315,Intentional cefotaxime overdose
1.465966886e-315,Intentional ceftazidime overdose
1.46598668e-315,Intentional ceftizoxime overdose
1.466006426e-315,Intentional cefixime overdose
1.466026184e-315,Intentional cefodizime overdose
1.466045976e-315,Intentional cefpodoxime overdose
1.466065694e-315,Intentional ceftriaxone overdose
1.466095373e-315,Intentional ceftibuten overdose
1.466115116e-315,Intentional cefsulodin overdose
1.46613985e-315,Intentional cefpirome overdose
1.466169463e-315,Intentional doxycycline overdose
1.46618921e-315,Intentional minocycline overdose
1.46620902e-315,Intentional oxytetracycline overdose
1.46622877e-315,Intentional tetracycline overdose
1.46624853e-315,Intentional chloramphenicol overdose
1.466268306e-315,Intentional sulfamethoxazole and trimethoprim overdose
1.46629794e-315,Intentional antimony compound overdose
1.46631769e-315,Intentional hydroxyquinoline overdose
1.466352297e-315,Intentional rifampin overdose
1.46637204e-315,Intentional isoniazid overdose
1.466391807e-315,Intentional ethambutol overdose
1.46641155e-315,Intentional antileprotic drug overdose
1.46652518e-315,Intentional glucagon overdose
1.46655486e-315,Intentional carbimazole overdose
1.46657461e-315,Intentional thiouracil overdose
1.466599305e-315,Intentional prednisone overdose
1.466619063e-315,Intentional dexamethasone overdose
1.466638815e-315,Intentional insulin overdose
1.466668464e-315,Intentional acetohexamide overdose
1.466688256e-315,Intentional chlorpropamide overdose
1.466708e-315,Intentional overdose by glibenclamide
1.46673271e-315,Intentional tolbutamide overdose
1.46675739e-315,Intentional overdose by metformin
1.466782114e-315,Intentional progestogen overdose
1.466806793e-315,Intentional nandrolone overdose
1.466826585e-315,Intentional oxymetholone overdose
1.46685129e-315,Intentional methandriol overdose
1.466871066e-315,Intentional oral contraceptive overdose
1.466895764e-315,Intentional testosterone overdose
1.46691553e-315,Intentional estrogen overdose
1.466940215e-315,Intentional liothyronine overdose
1.466959993e-315,Intentional thyroxin overdose
1.46701924e-315,Intentional heparin overdose
1.467039033e-315,Intentional coumarin overdose
1.467053865e-315,Intentional warfarin sodium overdose
1.467083474e-315,Intentional ferrous sulfate overdose
1.4671082e-315,Intentional iodide overdose
1.467132876e-315,Intentional vitamin A overdose
1.467152683e-315,Intentional vitamin D overdose
1.467172416e-315,Intentional vitamin K overdose
1.467197124e-315,Intentional nicotinic acid derivative overdose
1.46721687e-315,Intentional folic acid overdose
1.46723664e-315,Intentional potassium overdose
1.46726629e-315,Intentional clofibrate overdose
1.46729592e-315,Intentional disopyramide overdose
1.46731569e-315,Intentional quinidine overdose
1.467340403e-315,Intentional procainamide overdose
1.467365126e-315,Intentional bretylium overdose
1.46738979e-315,Intentional amiodarone overdose
1.467424404e-315,Intentional bendrofluazide overdose
1.467444147e-315,Intentional chlorothiazide overdose
1.467468875e-315,Intentional furosemide overdose
1.467488623e-315,Intentional bumetanide overdose
1.46750838e-315,Intentional ethacrynic acid overdose
1.467528173e-315,Intentional potassium sparing diuretic overdose
1.46754789e-315,Intentional osmotic diuretic overdose
1.467572634e-315,Intentional mersalyl overdose
1.467597313e-315,Intentional acetazolamide overdose
1.46762698e-315,Intentional guanethidine overdose
1.467646724e-315,Intentional overdose by angiotensin-converting enzyme inhibitor
1.467661536e-315,Intentional antihypertensive overdose
1.467686244e-315,Intentional digoxin overdose
1.467706e-315,Intentional phosphodiesterase inhibitor overdose
1.467730725e-315,Intentional ergot alkaloid overdose
1.4677554e-315,Intentional diazoxide overdose
1.46777516e-315,Intentional hydralazine overdose
1.46779497e-315,Intentional dipyridamole overdose
1.467854237e-315,Intentional streptokinase overdose
1.46787398e-315,Intentional urokinase overdose
1.46836808e-315,Intentional overdose of tricyclic antidepressant
1.517033536e-315,Inserting objects into wound
1.51963723e-315,Cutting own wrists
1.7861956e-316,First known suicide attempt
1.903294028131226e-309,"[X]Intentional self harm by drowning and submersion, occurrence at sports and athletics area"
1.904331565987453e-309,"[X]Intentional self harm by sharp object, occurrence at sports and athletics area"
1.904380972552047e-309,"[X]Intentional self harm by sharp object, occurrence on street and highway"
1.90443037911664e-309,"[X]Intentional self harm by sharp object, occurrence at trade and service area"
1.90452919224583e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence on farm"
1.9045785988104e-309,"[X]Intentional self harm by sharp object, occurrence at industrial and construction area"
1.90462800537498e-309,"[X]Intentional self harm by sharp object, occurrence on farm"
1.9051220710208e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence in residential institution"
1.90566554323127e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence on street and highway"
1.9057643563604e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at industrial and construction area"
1.912286022885517e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge"
1.912384836014705e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at sports and athletics area"
1.93570473449838e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence at industrial and construction area"
1.93575414106297e-309,"[X]Intentional self harm by handgun discharge, occurrence in residential institution"
1.93585295419216e-309,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at unspecified place"
1.936742272354644e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence at school, other institution and public administrative area"
1.936791678919243e-309,"[X]Intentional self harm by drowning and submersion, occurrence at trade and service area"
1.93684108548383e-309,"[X]Intentional self harm by drowning and submersion, occurrence at industrial and construction area"
1.936890492048426e-309,"[X]Intentional self harm by drowning and submersion, occurrence on farm"
1.93921260058388e-309,"[X]Intentional self harm by jumping from a high place, occurrence at unspecified place"
1.940200731875547e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence at home"
1.94173233537766e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence at trade and service area"
1.942226401023506e-309,"[X]Intentional self harm by handgun discharge, occurrence on street and highway"
1.943313345444328e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence on farm"
1.943362752008956e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at home"
1.945833080238123e-309,"[X]Intentional self harm by handgun discharge, occurrence at unspecified place"
1.945981299931905e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at home"
1.9460307064965e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence in residential institution"
1.99395507414306e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence at unspecified place"
1.99396002e-315,Self-inflicted caustic burn
1.9942515135306e-309,[X]Intentional self harm by other and unspecified firearm discharge
1.99439973322432e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at school, other institution and public administrative area"
1.994449139788897e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence at unspecified place"
1.99968623563483e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence on farm"
2.000130894716076e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence on street and highway"
2.001217839136936e-309,"[X]Intentional self harm by handgun discharge, occurrence at school, other institution and public administrative area"
2.001267245701506e-309,"[X]Intentional self harm by handgun discharge, occurrence at sports and athletics area"
2.025970568e-315,Intentional poisoning
2.053292358208594e-309,"[X]Intentional self harm by drowning and submersion, occurrence at unspecified place"
2.067269485e-315,Intentionally harming self
2.077600387984013e-309,"[X]Intentional self harm by handgun discharge, occurrence at home"
2.078736738969433e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence in residential institution"
2.08165172627989e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at sports and athletics area"
2.082886890394504e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence at school, other institution and public administrative area"
2.08837101906333e-309,"[X]Intentional self harm by handgun discharge, occurrence at other specified place"
2.088519238757104e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at school, other institution and public administrative area"
2.106196913e-315,Intentional X-ray contrast media poisoning
2.10694296e-315,Intentional chlorprothixene overdose
2.11668595e-315,Found hanging self
2.13093972e-315,Intentional poisoning caused by drug
2.13925978058499e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at other specified place"
2.140692570957935e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at home"
2.14276764667047e-309,"[X]Intentional self harm by sharp object, occurrence at other specified place"
2.143953404220487e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence at home"
2.14543560115798e-309,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at home"
2.14553441428717e-309,"[X]Intentional self harm by handgun discharge, occurrence on farm"
2.16900254e-315,Self-administered intentional poisoning caused by analgesic
2.17161634e-316,Head-banging
2.19869587777968e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at unspecified place"
2.200128668152637e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence at sports and athletics area"
2.200276887846394e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence at other specified place"
2.20032629441097e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at sports and athletics area"
2.20299424889853e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at other specified place"
